id,device,email_provider,has_fb_id
980269,unknown,yahoo,True
982595,unknown,yahoo,False
984369,unknown,gmail,False
984980,unknown,yahoo,False
985702,unknown,gmail,False
986420,unknown,gmail,False
987322,unknown,gmail,False
987365,unknown,gmail,False
988518,unknown,other,True
988738,unknown,gmail,True
989272,unknown,gmail,True
990165,unknown,yahoo,False
990277,unknown,hotmail,True
990551,unknown,other,False
991518,unknown,gmail,False
995330,unknown,gmail,True
995821,unknown,other,False
996073,unknown,hotmail,True
996292,unknown,gmail,False
996619,unknown,yahoo,True
996637,unknown,other,True
996663,unknown,gmail,False
996759,unknown,yahoo,False
996953,unknown,gmail,True
996995,unknown,gmail,False
998896,unknown,gmail,False
999978,unknown,other,False
1000334,unknown,gmail,False
1001133,unknown,gmail,False
1001460,unknown,hotmail,True
1001768,unknown,yahoo,True
1003152,unknown,yahoo,False
1004212,unknown,gmail,True
1004531,unknown,yahoo,False
1005795,unknown,gmail,False
1005964,unknown,gmail,False
1006048,unknown,yahoo,False
1006624,unknown,gmail,True
1006867,unknown,other,False
1008197,unknown,gmail,False
1008940,unknown,gmail,False
1009847,unknown,gmail,True
1010888,unknown,gmail,False
1010897,unknown,gmail,False
1010994,unknown,gmail,False
1011259,unknown,gmail,False
1011764,unknown,gmail,True
1012732,unknown,gmail,False
1014976,unknown,yahoo,False
1015108,unknown,gmail,True
1015331,unknown,gmail,True
1016902,unknown,yahoo,False
1017059,unknown,gmail,False
1017646,unknown,gmail,False
1019291,unknown,hotmail,False
1020072,unknown,other,False
1020469,unknown,yahoo,True
1022966,unknown,yahoo,False
1023870,unknown,gmail,True
1024187,unknown,gmail,False
1025350,unknown,other,False
1025571,unknown,hotmail,False
1025799,unknown,other,True
1026515,unknown,yahoo,False
1027876,unknown,gmail,True
1028629,unknown,gmail,True
1029614,unknown,yahoo,False
1030004,unknown,gmail,True
1030808,unknown,gmail,False
1034514,unknown,other,True
1034809,unknown,gmail,False
1035446,unknown,gmail,False
1036246,unknown,hotmail,False
1036355,unknown,other,False
1037606,unknown,yahoo,True
1039560,unknown,gmail,True
1041271,unknown,other,False
1042968,unknown,gmail,False
1043269,unknown,other,False
1045317,unknown,gmail,True
1045832,unknown,yahoo,False
1046207,unknown,gmail,True
1047353,unknown,gmail,False
1050588,unknown,gmail,True
1051805,unknown,hotmail,True
1052305,unknown,yahoo,False
1054142,unknown,other,True
1054180,unknown,other,True
1055471,unknown,gmail,False
1057763,unknown,other,False
1057802,unknown,other,True
1058795,unknown,other,False
1063551,unknown,yahoo,False
1065878,unknown,gmail,False
1067296,unknown,gmail,True
1067677,unknown,other,True
1068221,unknown,gmail,True
1071004,unknown,yahoo,False
1072168,unknown,hotmail,True
1074911,unknown,other,False
1075277,unknown,other,True
1076143,unknown,yahoo,False
1080598,unknown,yahoo,True
1080814,unknown,gmail,False
1081706,unknown,other,False
1081856,unknown,gmail,True
1082093,unknown,yahoo,False
1082374,unknown,gmail,True
1082453,unknown,gmail,False
1082642,unknown,gmail,False
1084528,unknown,gmail,False
1084698,unknown,other,False
1086666,unknown,gmail,False
1088545,unknown,gmail,False
1089163,unknown,gmail,False
1089708,unknown,other,False
1092754,unknown,gmail,False
1092956,unknown,gmail,False
1099171,unknown,yahoo,True
1100955,unknown,hotmail,False
1102526,unknown,gmail,False
1103378,unknown,gmail,False
1104938,unknown,gmail,True
1105755,unknown,other,False
1106955,unknown,gmail,False
1107939,unknown,yahoo,False
1108301,unknown,gmail,False
1110663,unknown,gmail,False
1111670,unknown,gmail,False
1112054,unknown,yahoo,False
1112688,unknown,yahoo,True
1113088,unknown,gmail,True
1113367,unknown,other,False
1113439,unknown,gmail,False
1117172,unknown,hotmail,True
1117200,unknown,gmail,False
1120083,unknown,gmail,False
1122386,unknown,hotmail,True
1122484,unknown,gmail,True
1123906,unknown,hotmail,False
1126337,unknown,yahoo,False
2000939,unknown,gmail,False
2003444,unknown,gmail,False
2005697,unknown,yahoo,False
2006458,unknown,gmail,True
2006949,unknown,gmail,True
2009082,unknown,gmail,False
2009907,unknown,gmail,False
2009997,unknown,other,False
2010285,unknown,gmail,False
2011418,unknown,gmail,True
2015596,unknown,yahoo,False
2017589,unknown,gmail,False
2017956,unknown,other,False
2021173,unknown,gmail,False
2021503,unknown,gmail,False
2021591,unknown,hotmail,True
2022165,unknown,yahoo,False
2025022,unknown,yahoo,False
2026565,unknown,gmail,True
2026775,unknown,yahoo,False
2026998,unknown,gmail,False
2027187,unknown,gmail,False
2031185,unknown,gmail,False
2031240,unknown,gmail,False
2031938,unknown,gmail,True
2033286,unknown,gmail,False
2034028,unknown,gmail,True
2034862,unknown,hotmail,True
2035712,unknown,other,True
2036974,unknown,gmail,True
2037237,unknown,gmail,False
2039176,unknown,gmail,True
2039616,unknown,other,True
2042712,unknown,hotmail,True
2043851,unknown,gmail,False
2044049,unknown,yahoo,True
2044929,unknown,yahoo,True
2046510,unknown,other,True
2047677,unknown,gmail,False
2048651,unknown,other,False
2048722,unknown,gmail,False
2049577,unknown,gmail,False
2049687,unknown,yahoo,True
2049697,unknown,gmail,True
2050930,unknown,hotmail,False
2051264,unknown,other,True
2052406,unknown,hotmail,True
2052520,unknown,other,True
2053237,unknown,gmail,True
2053799,unknown,gmail,False
2055571,unknown,yahoo,False
2056698,unknown,gmail,False
2057065,unknown,other,False
2057155,unknown,yahoo,False
2057338,unknown,gmail,False
2057677,unknown,yahoo,True
2060003,unknown,yahoo,True
2062687,unknown,gmail,False
2065170,unknown,gmail,False
2066234,unknown,gmail,False
2066881,unknown,yahoo,True
2067153,unknown,yahoo,False
2069152,unknown,other,False
2071640,unknown,gmail,False
2071824,unknown,gmail,False
2072065,unknown,gmail,False
2075650,unknown,yahoo,False
2078003,unknown,hotmail,False
2078886,unknown,gmail,False
2078906,unknown,hotmail,True
2080725,unknown,yahoo,True
2081167,unknown,gmail,True
2081201,unknown,gmail,False
2081493,unknown,yahoo,False
2082098,unknown,gmail,True
2082355,unknown,gmail,True
2083097,unknown,yahoo,False
2084021,unknown,gmail,True
2084078,unknown,yahoo,True
2084453,unknown,yahoo,False
2086186,unknown,gmail,False
2087555,unknown,gmail,True
2090539,unknown,yahoo,False
2090840,unknown,gmail,False
2091637,unknown,other,False
2095567,unknown,gmail,False
2097248,unknown,yahoo,True
2098589,unknown,other,True
2098998,unknown,yahoo,False
2099091,unknown,gmail,True
2099471,unknown,yahoo,False
2101463,unknown,gmail,True
2101844,unknown,hotmail,True
2104887,unknown,gmail,True
2105485,unknown,hotmail,False
2106051,unknown,other,False
2106908,unknown,other,True
2107524,unknown,yahoo,False
2108196,unknown,gmail,True
2108311,unknown,gmail,True
2108470,unknown,other,True
2110252,unknown,other,False
2110640,unknown,gmail,True
2111117,unknown,hotmail,False
2111385,unknown,gmail,False
2114008,android,other,False
2114557,unknown,yahoo,False
2114626,android,gmail,False
2115097,unknown,gmail,False
2117020,android,hotmail,False
2118193,unknown,yahoo,True
2119031,unknown,gmail,True
2121339,unknown,gmail,False
2121571,android,gmail,True
2122708,android,gmail,False
2123398,android,yahoo,False
2123555,unknown,gmail,True
2124065,unknown,gmail,True
2126553,android,gmail,True
2127917,android,gmail,False
2128696,android,yahoo,False
2130937,android,gmail,False
2131080,android,other,True
2131885,unknown,gmail,False
2133728,android,gmail,True
2136260,unknown,other,False
2137676,unknown,other,False
2138470,android,yahoo,False
2139506,unknown,yahoo,False
2139603,unknown,gmail,False
2140707,unknown,hotmail,False
2141062,unknown,gmail,True
2143417,android,yahoo,False
2143536,unknown,other,False
2144940,android,gmail,False
2145311,unknown,other,True
2146311,android,gmail,False
2146682,unknown,gmail,False
2147781,android,gmail,False
2151054,android,other,False
2151167,iphone,other,False
2151740,iphone,gmail,False
2153524,iphone,gmail,False
2155904,iphone,gmail,False
2157250,unknown,other,True
2158456,iphone,yahoo,True
2158758,iphone,other,True
2160783,unknown,gmail,True
2160809,android,yahoo,False
2162125,unknown,gmail,True
2163155,iphone,hotmail,False
2163522,android,gmail,True
2163914,android,hotmail,False
2165647,android,gmail,False
2165941,android,gmail,True
2166288,unknown,gmail,True
2168169,iphone,gmail,False
2169012,unknown,gmail,False
2169083,android,other,False
2169147,iphone,yahoo,False
2169893,ipad,gmail,False
2170024,android,gmail,True
2170550,iphone,other,False
2170860,android,hotmail,False
2171011,android,gmail,False
2171749,iphone,yahoo,False
2172255,unknown,other,True
2173695,iphone,gmail,False
2174955,iphone,other,False
2175486,android,gmail,False
2176937,iphone,gmail,False
2177986,unknown,gmail,True
2178500,iphone,other,True
2179149,unknown,hotmail,True
2179878,unknown,yahoo,True
2180209,iphone,gmail,False
2180477,android,yahoo,True
2182744,iphone,other,False
2184463,iphone,other,False
2184984,iphone,gmail,False
2185001,unknown,gmail,True
2187818,android,gmail,False
2188480,unknown,other,True
2191236,iphone,gmail,False
2194019,iphone,yahoo,False
2194043,iphone,other,False
2194604,android,gmail,True
2194919,android,yahoo,False
2195556,unknown,other,True
2195765,unknown,other,True
2195787,android,gmail,False
2197572,android,gmail,False
2198965,unknown,gmail,True
2201277,unknown,other,True
2202499,iphone,gmail,False
2203387,iphone,hotmail,False
2206776,unknown,gmail,True
2207770,android,gmail,True
2210722,unknown,gmail,True
2210768,iphone,other,False
2211582,iphone,gmail,False
2211913,android,gmail,False
2211995,android,hotmail,True
2212222,unknown,gmail,True
2212556,android,gmail,False
2213470,iphone,other,False
2214609,iphone,gmail,False
2215485,iphone,other,False
2216060,android,gmail,False
2217802,iphone,gmail,False
2218435,unknown,yahoo,True
2218449,iphone,gmail,False
2218549,iphone,gmail,False
2218874,unknown,other,True
2219158,iphone,yahoo,False
2219477,iphone,gmail,False
2219784,android,gmail,False
2220614,iphone,hotmail,False
2221007,unknown,other,True
2221647,iphone,gmail,False
2223156,android,gmail,False
2224851,android,hotmail,False
2225293,unknown,gmail,True
2225651,android,gmail,False
2225842,iphone,gmail,True
2227394,android,other,False
2227571,android,hotmail,False
2228093,unknown,gmail,True
2228944,iphone,gmail,False
2229114,android,gmail,True
2229634,unknown,yahoo,True
2231105,iphone,gmail,False
2231116,iphone,yahoo,False
2231280,android,gmail,False
2231784,iphone,other,False
2232742,iphone,yahoo,False
2232952,iphone,gmail,False
2233487,iphone,gmail,False
2234102,unknown,gmail,False
2234822,android,other,False
2235132,unknown,gmail,True
2235463,iphone,gmail,False
2235859,iphone,gmail,False
2237019,iphone,hotmail,False
2237154,iphone,gmail,False
2237698,unknown,gmail,True
2237939,iphone,other,False
2238070,iphone,gmail,False
2238957,iphone,gmail,False
2239730,unknown,gmail,True
2241274,android,gmail,False
2241306,iphone,other,False
2242973,iphone,gmail,True
2243052,iphone,gmail,False
2243372,android,gmail,True
2243789,android,gmail,False
2246216,iphone,gmail,False
2246667,iphone,gmail,False
2247132,iphone,other,False
2248161,iphone,gmail,False
2248401,iphone,gmail,False
2248885,iphone,other,False
2249008,iphone,hotmail,False
2249275,unknown,other,True
2249389,iphone,other,False
2249741,iphone,gmail,False
2251411,android,gmail,False
2251716,iphone,gmail,False
2253083,android,other,True
2253270,iphone,gmail,False
2253488,android,gmail,True
2253730,iphone,other,False
2254120,android,yahoo,True
2254193,iphone,other,False
2254273,unknown,other,True
2254827,android,other,True
2254938,unknown,other,True
2255846,iphone,other,False
2256563,iphone,gmail,False
2256912,android,yahoo,True
2257776,android,gmail,False
2258025,iphone,yahoo,False
2258755,iphone,gmail,True
2258820,unknown,gmail,True
2261628,iphone,yahoo,False
2261766,iphone,gmail,True
2262672,iphone,gmail,False
2262712,android,other,True
2262743,unknown,hotmail,True
2263152,android,yahoo,True
2264580,unknown,gmail,True
2266569,iphone,gmail,False
2267171,iphone,gmail,True
2267864,android,gmail,True
2268906,unknown,yahoo,True
2269243,unknown,gmail,False
2269400,iphone,gmail,True
2269859,iphone,yahoo,False
2270027,iphone,other,False
2270597,unknown,gmail,True
2271189,android,hotmail,False
2271332,android,gmail,True
2272648,iphone,gmail,False
2273416,android,gmail,False
2275436,iphone,gmail,False
2275722,unknown,gmail,True
2276004,iphone,other,True
2277367,android,gmail,True
2279274,iphone,gmail,False
2280068,iphone,hotmail,False
2280969,android,gmail,False
2282166,unknown,yahoo,True
2282749,iphone,gmail,False
2282908,iphone,yahoo,False
2283317,unknown,other,False
2283778,ipad,hotmail,True
2284384,android,gmail,False
2290595,unknown,hotmail,False
2290800,unknown,hotmail,True
2291375,ipod,other,False
2292011,iphone,gmail,False
2292598,iphone,gmail,False
2292618,iphone,gmail,False
2294120,unknown,gmail,False
2294319,unknown,gmail,True
2294504,iphone,gmail,False
2294570,unknown,gmail,True
2294861,android,gmail,False
2294899,android,gmail,False
2295255,ipad,other,False
2295457,unknown,yahoo,False
2297637,android,gmail,False
2298336,android,gmail,False
2298518,unknown,gmail,True
2298567,unknown,gmail,False
2298926,iphone,other,False
2299495,android,gmail,False
2302850,iphone,other,False
2303086,android,gmail,False
2304157,unknown,gmail,True
2304729,iphone,gmail,False
2305357,iphone,gmail,False
2307068,ipad,other,False
2307121,android,yahoo,True
2307464,unknown,hotmail,True
2307471,android,yahoo,False
2308885,android,other,False
2310732,android,gmail,False
2311898,iphone,yahoo,False
2312464,iphone,other,False
2313646,iphone,hotmail,False
2314473,android,yahoo,False
2314711,unknown,gmail,True
2315146,unknown,hotmail,True
2315786,iphone,yahoo,False
2316257,iphone,gmail,False
2317969,unknown,gmail,True
2318528,unknown,other,True
2318965,iphone,yahoo,False
2318970,iphone,gmail,False
2320008,android,gmail,False
2321390,iphone,gmail,False
2321754,iphone,hotmail,False
2322719,ipad,gmail,False
2327399,iphone,hotmail,False
2328738,android,gmail,True
2329567,iphone,other,False
2329807,iphone,other,False
2330012,android,gmail,False
2330878,iphone,gmail,False
2332579,iphone,yahoo,False
2332756,iphone,gmail,False
2333160,android,other,True
2333185,iphone,gmail,False
2333416,iphone,gmail,False
2334398,android,gmail,False
2335572,iphone,yahoo,False
2335981,iphone,other,False
2336120,iphone,other,True
2336196,unknown,gmail,True
2336349,unknown,yahoo,True
2336635,iphone,gmail,False
2337129,iphone,yahoo,False
2337653,unknown,yahoo,True
2337723,iphone,other,False
2338508,unknown,gmail,False
2340143,android,gmail,False
2340198,unknown,gmail,True
2340336,unknown,gmail,True
2340600,iphone,other,False
2340643,unknown,other,True
2340765,unknown,yahoo,True
2341382,android,gmail,False
2342837,unknown,other,True
2343325,iphone,gmail,False
2343394,iphone,gmail,False
2344505,iphone,gmail,False
2344732,android,yahoo,False
2345551,iphone,yahoo,False
2345830,android,gmail,False
2346463,unknown,yahoo,True
2347574,android,yahoo,False
2349644,unknown,gmail,True
2350270,android,gmail,False
2350407,android,gmail,False
2351143,unknown,other,True
2351531,android,gmail,True
2352039,iphone,other,True
2352569,unknown,other,True
2353148,android,gmail,True
2355205,ipad,yahoo,True
2355238,iphone,hotmail,False
2355272,android,gmail,False
2355454,android,gmail,True
2355520,android,gmail,True
2355716,android,gmail,False
2356304,iphone,gmail,False
2356900,android,yahoo,True
2356918,iphone,gmail,False
2357805,iphone,other,True
2358168,iphone,other,False
2359034,android,gmail,False
2359168,iphone,gmail,False
2359786,iphone,other,True
2359884,iphone,other,False
2360805,iphone,hotmail,False
2360906,android,gmail,True
2361845,iphone,gmail,False
2362884,android,yahoo,False
2364642,iphone,gmail,True
2365537,android,gmail,False
2365602,iphone,yahoo,False
2366235,iphone,other,False
2367304,iphone,other,True
2367437,iphone,gmail,False
2367714,android,hotmail,True
2367830,iphone,yahoo,True
2368670,iphone,other,False
2368780,android,gmail,False
2369431,android,other,False
2370193,iphone,yahoo,False
2372457,iphone,gmail,False
2373768,iphone,gmail,True
2373777,iphone,gmail,False
2376404,iphone,gmail,True
2376450,iphone,gmail,True
2378338,iphone,gmail,False
2378561,iphone,other,True
2378857,android,yahoo,True
2379443,iphone,other,True
2380619,android,gmail,False
2380663,android,yahoo,False
2380765,iphone,hotmail,True
2380937,iphone,gmail,False
2382353,iphone,other,False
2382401,ipad,other,False
2382423,iphone,yahoo,True
2383729,android,gmail,True
2384054,iphone,gmail,True
2384526,iphone,gmail,False
2384533,iphone,yahoo,False
2384618,iphone,hotmail,True
2385028,iphone,hotmail,False
2386079,android,gmail,True
2386274,iphone,gmail,False
2387280,iphone,gmail,False
2387639,android,yahoo,True
2388437,iphone,other,True
2388503,iphone,yahoo,False
2388568,iphone,hotmail,True
2389022,android,gmail,False
2389312,iphone,gmail,False
2389406,android,gmail,True
2389423,iphone,hotmail,True
2389787,android,gmail,False
2390059,iphone,other,False
2390080,android,yahoo,True
2390567,android,gmail,True
2392179,iphone,gmail,False
2392813,android,gmail,True
2392845,iphone,hotmail,True
2393064,iphone,other,False
2393874,iphone,other,False
2394007,iphone,other,False
2394216,iphone,gmail,False
2394366,iphone,gmail,True
2395481,iphone,gmail,False
2395709,android,gmail,True
2396019,iphone,yahoo,False
2397013,android,other,False
2397182,android,gmail,True
2397497,android,other,False
2397941,android,yahoo,True
2398834,android,gmail,False
2398925,android,gmail,False
2399023,iphone,gmail,False
2399101,iphone,gmail,False
2400077,unknown,yahoo,False
2400456,android,other,False
2402684,unknown,yahoo,False
2402765,iphone,yahoo,True
2402871,iphone,gmail,False
2403338,iphone,gmail,True
2403683,iphone,gmail,False
2403746,iphone,gmail,False
2405215,iphone,gmail,True
2405481,iphone,gmail,True
2406046,iphone,gmail,False
2406364,android,other,False
2408458,iphone,gmail,True
2408907,android,other,True
2410530,android,gmail,False
2410599,iphone,hotmail,True
2410981,iphone,yahoo,False
2411134,android,other,True
2411965,iphone,gmail,False
2412563,android,gmail,False
2413021,iphone,gmail,True
2413180,iphone,yahoo,False
2413753,iphone,gmail,True
2413823,iphone,gmail,False
2413861,iphone,yahoo,False
2414109,iphone,other,True
2415081,iphone,gmail,False
2415276,iphone,yahoo,True
2415334,iphone,yahoo,False
2415371,iphone,yahoo,False
2416318,iphone,gmail,True
2416852,iphone,yahoo,False
2418056,unknown,gmail,True
2418290,iphone,other,False
2419129,iphone,yahoo,False
2419137,android,hotmail,True
2419505,iphone,gmail,False
2419528,ipod,gmail,False
2419653,iphone,yahoo,False
2420020,iphone,gmail,False
2420856,iphone,gmail,False
2420901,android,yahoo,True
2421290,android,other,True
2421324,android,gmail,False
2421583,iphone,yahoo,False
2422212,iphone,other,True
2422693,android,gmail,False
2422703,android,gmail,False
2422782,android,gmail,False
2422982,ipad,gmail,False
2423218,iphone,yahoo,False
2423706,iphone,yahoo,False
2424514,iphone,gmail,False
2424809,android,gmail,False
2424867,iphone,hotmail,True
2425144,iphone,other,False
2425345,android,gmail,False
2425546,iphone,yahoo,False
2425714,iphone,gmail,False
2425885,android,gmail,False
2426054,android,gmail,False
2426572,android,gmail,False
2426716,android,gmail,False
2427791,iphone,gmail,False
2427848,iphone,yahoo,False
2427938,iphone,gmail,False
2428464,iphone,gmail,False
2429360,unknown,hotmail,False
2429429,iphone,other,False
2429891,android,gmail,True
2430923,iphone,yahoo,True
2431056,iphone,other,False
2431076,android,gmail,True
2431243,android,gmail,False
2431920,iphone,gmail,False
2432110,android,hotmail,False
2432243,android,gmail,False
2433237,unknown,yahoo,True
2434137,android,gmail,True
2435067,iphone,yahoo,False
2436224,android,gmail,False
2436502,android,other,True
2436572,iphone,gmail,False
2436605,iphone,gmail,False
2436783,iphone,gmail,False
2436901,android,yahoo,False
2437065,iphone,other,True
2437765,iphone,hotmail,False
2439039,iphone,other,False
2439230,iphone,gmail,False
2439281,iphone,gmail,False
2439820,iphone,gmail,False
2441027,android,gmail,False
2441293,iphone,hotmail,True
2442567,iphone,other,False
2442822,iphone,yahoo,False
2442935,android,yahoo,False
2444642,iphone,gmail,False
2444688,android,hotmail,False
2445153,android,yahoo,False
2446869,iphone,gmail,False
2448449,iphone,yahoo,False
2448959,android,gmail,False
2448962,iphone,gmail,False
2449283,android,gmail,False
2450831,iphone,other,False
2451084,iphone,other,False
2451930,android,hotmail,True
2452461,iphone,other,False
2452770,android,yahoo,True
2452890,iphone,yahoo,True
2453375,android,gmail,False
2453759,iphone,other,True
2454513,ipod,gmail,False
2454553,iphone,gmail,False
2454854,android,gmail,False
2455053,iphone,yahoo,True
2455207,iphone,other,True
2457801,android,gmail,False
2457851,iphone,yahoo,True
2458169,android,gmail,False
2459147,iphone,gmail,False
2460887,iphone,gmail,True
2461383,unknown,gmail,False
2463234,android,gmail,False
2463797,iphone,hotmail,True
2464416,iphone,other,False
2464459,iphone,yahoo,True
2465892,iphone,yahoo,False
2466878,android,other,False
2466894,iphone,gmail,False
2468459,iphone,gmail,True
2469320,iphone,gmail,False
2469721,unknown,hotmail,False
2469748,iphone,gmail,False
2472567,android,gmail,True
2472621,ipad,gmail,True
2473678,iphone,hotmail,False
2474102,iphone,other,True
2474698,iphone,gmail,True
2475426,iphone,gmail,True
2475581,iphone,yahoo,True
2476051,iphone,other,False
2476557,android,other,False
2476870,android,gmail,False
2476981,android,gmail,False
2477293,android,gmail,False
2477364,iphone,gmail,False
2477885,android,gmail,False
2477933,iphone,yahoo,False
2478351,iphone,gmail,True
2478916,iphone,gmail,False
2480317,iphone,gmail,True
2480713,iphone,other,False
2480761,iphone,gmail,True
2480858,android,hotmail,True
2481543,iphone,other,True
2482928,iphone,other,False
2483076,android,gmail,False
2483446,iphone,yahoo,True
2483922,ipad,hotmail,True
2485154,android,yahoo,True
2485449,iphone,yahoo,False
2486872,android,gmail,False
2487645,android,gmail,False
2487928,iphone,gmail,False
2488781,iphone,gmail,True
2489341,iphone,gmail,False
2489713,iphone,other,False
2490066,android,gmail,True
2490139,iphone,yahoo,True
2490445,android,gmail,False
2490460,iphone,gmail,True
2490816,iphone,gmail,False
2490851,iphone,gmail,False
2491427,android,gmail,False
2491568,android,gmail,False
2494219,android,hotmail,True
2494711,android,gmail,False
2494735,iphone,gmail,False
2495232,iphone,other,False
2497739,iphone,other,True
2498049,ipad,yahoo,True
2498234,iphone,gmail,False
2498353,android,gmail,False
2499134,android,gmail,False
2500520,android,gmail,True
2500769,android,hotmail,False
2501294,ipad,hotmail,False
2501299,iphone,gmail,True
2501452,iphone,gmail,False
2501919,android,gmail,False
2502942,android,yahoo,True
2503500,iphone,gmail,False
2503849,iphone,yahoo,False
2503864,iphone,hotmail,True
2504027,android,gmail,False
2504063,iphone,gmail,False
2504318,iphone,gmail,True
2504460,android,other,False
2505873,iphone,gmail,False
2506829,iphone,gmail,False
2506854,android,gmail,False
2506913,iphone,gmail,False
2507675,android,gmail,True
2508227,iphone,gmail,False
2509535,iphone,other,True
2509775,iphone,gmail,False
2509813,iphone,gmail,True
2510058,ipad,gmail,False
2510064,iphone,other,True
2510365,iphone,other,False
2510472,android,gmail,False
2510559,iphone,gmail,True
2511346,iphone,other,True
2511721,iphone,yahoo,False
2512728,iphone,gmail,False
2512999,unknown,other,False
2513756,iphone,yahoo,False
2513811,android,gmail,True
2514510,iphone,gmail,False
2514578,android,gmail,False
2514755,iphone,other,False
2515054,android,gmail,False
2515284,iphone,gmail,False
2516650,iphone,yahoo,False
2517825,unknown,gmail,False
2518426,android,gmail,False
2518815,android,gmail,True
2519158,iphone,hotmail,True
2519262,iphone,gmail,False
2520882,android,gmail,False
2521817,android,gmail,True
2521975,ipad,gmail,False
2522229,iphone,yahoo,True
2522286,android,gmail,True
2522678,iphone,other,False
2523430,android,gmail,True
2525728,iphone,gmail,False
2525835,iphone,gmail,False
2525971,iphone,other,False
2527937,iphone,other,False
2528542,iphone,gmail,False
2529042,android,other,True
2529393,ipad,other,False
2529562,android,other,False
2530779,iphone,hotmail,False
2530915,iphone,yahoo,False
2532066,iphone,other,False
2532378,android,other,False
2532891,android,gmail,False
2533450,iphone,gmail,False
2534120,android,gmail,False
2534490,android,gmail,False
2535266,iphone,gmail,False
2535624,iphone,yahoo,False
2535627,android,yahoo,True
2535894,iphone,gmail,True
2536605,iphone,gmail,True
2537068,android,gmail,True
2537490,iphone,gmail,True
2538003,iphone,gmail,True
2538345,android,gmail,False
2538449,android,gmail,True
2539840,iphone,other,True
2540613,ipod,other,False
2542352,android,yahoo,False
2542441,iphone,gmail,False
2543287,iphone,gmail,False
2543532,unknown,gmail,False
2544215,iphone,gmail,False
2544408,iphone,gmail,True
2544487,android,gmail,True
2544557,iphone,gmail,False
2547019,iphone,gmail,True
2547037,android,gmail,True
2547105,android,gmail,False
2547315,iphone,gmail,True
2547723,android,gmail,False
2549831,android,gmail,False
2550102,iphone,yahoo,True
2551086,iphone,gmail,False
2551467,iphone,other,True
2551801,iphone,yahoo,False
2552268,iphone,gmail,True
2553280,ipod,hotmail,False
2553404,iphone,gmail,False
2553847,android,gmail,False
2554321,iphone,hotmail,False
2554856,android,gmail,True
2554865,iphone,gmail,False
2556440,iphone,other,False
2557044,unknown,gmail,False
2558102,iphone,yahoo,False
2559004,iphone,hotmail,False
2560001,android,other,False
2561303,iphone,gmail,True
2561871,iphone,yahoo,False
2561957,iphone,gmail,False
2562079,iphone,other,True
2564312,iphone,other,False
2564421,iphone,gmail,False
2564521,android,gmail,False
2564544,android,gmail,True
2564609,android,gmail,False
2564636,iphone,other,False
2565019,android,hotmail,True
2565285,unknown,gmail,False
2565339,iphone,yahoo,True
2565453,iphone,gmail,True
2565646,android,gmail,False
2565893,iphone,hotmail,True
2566112,ipad,other,False
2566127,iphone,gmail,False
2566254,iphone,gmail,False
2566687,ipad,gmail,False
2567740,iphone,other,False
2568534,unknown,gmail,False
2569555,iphone,yahoo,False
2569686,iphone,other,True
2569796,iphone,yahoo,False
2569952,iphone,gmail,False
2570097,android,gmail,True
2570120,iphone,gmail,False
2570161,iphone,gmail,False
2570571,iphone,other,False
2570714,android,other,False
2571124,iphone,yahoo,False
2571745,android,gmail,False
2571838,android,other,True
2572048,android,other,False
2572188,android,gmail,False
2572614,android,hotmail,False
2572844,android,yahoo,False
2573794,iphone,gmail,False
2575257,android,gmail,True
2576210,android,other,False
2576799,android,other,False
2577881,iphone,gmail,False
2578062,iphone,gmail,True
2578175,android,gmail,False
2579838,iphone,gmail,True
2579876,iphone,gmail,True
2579926,iphone,gmail,False
2581397,iphone,gmail,True
2581527,android,gmail,False
2581839,android,gmail,False
2582455,android,yahoo,True
2583298,android,yahoo,True
2583679,iphone,other,False
2583784,iphone,yahoo,True
2584902,iphone,hotmail,False
2584922,ipad,gmail,True
2586308,iphone,hotmail,False
2587114,android,gmail,True
2588032,iphone,gmail,False
2588391,android,hotmail,False
2588543,android,hotmail,False
2588724,ipad,gmail,False
2588855,iphone,gmail,True
2588905,iphone,other,False
2589537,iphone,gmail,False
2590487,iphone,gmail,False
2591696,iphone,gmail,False
2591764,iphone,hotmail,True
2592305,iphone,gmail,False
2592369,iphone,other,True
2592399,iphone,gmail,True
2593952,android,yahoo,False
2593962,android,gmail,False
2594237,unknown,other,False
2594342,android,yahoo,True
2595339,iphone,other,False
2595682,iphone,yahoo,False
2595964,iphone,other,False
2596537,android,gmail,False
2596897,android,yahoo,False
2597552,iphone,gmail,False
2597624,android,other,False
2597768,android,gmail,True
2597888,iphone,other,False
2598335,iphone,gmail,False
2598553,iphone,other,True
2598574,android,gmail,False
2598747,android,other,True
2599021,unknown,other,False
2599049,android,other,True
2599108,iphone,gmail,False
2599237,iphone,gmail,True
2599494,iphone,gmail,True
2599576,iphone,gmail,False
2600011,iphone,gmail,False
2601205,android,gmail,False
2601236,android,hotmail,False
2601282,android,gmail,False
2601335,iphone,yahoo,False
2601498,ipad,gmail,False
2601680,iphone,other,True
2601705,android,yahoo,False
2601804,iphone,gmail,False
2601850,android,hotmail,False
2601876,iphone,other,True
2602100,android,gmail,False
2602267,iphone,gmail,True
2602311,iphone,yahoo,True
2602384,iphone,yahoo,False
2603181,iphone,gmail,False
2603663,android,gmail,True
2605902,iphone,other,False
2605931,iphone,gmail,False
