"account_id","notify_text","notify_relationship_status","notify_new_photo","notify_instagram","notify_remote","notify_feeling","last_instagram_notified","last_swipe_notified","remote_notification","powerlike_gift","notify_location","remote_notifications_sent","notify_birthday","birthday_notifications_sent","notify_market","notify_shoutout","xmas_newsletter_sent"
3095269,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2359168,t,t,t,t,t,t,"","",t,,t,"{13,20,21}",t,"",t,t,
3300475,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
3259743,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2903691,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2917307,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
762579,t,t,t,t,t,t,"","2016-02-01 07:53:25",,t,t,"{10,13,20,21}",t,"",t,t,
358660,t,t,t,t,t,t,"","2015-09-08 09:22:19",,,t,"{10,13,18,20,21}",t,"{2016}",t,t,t
3257427,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2732470,t,t,t,t,t,t,"","",,,t,"{13,18,20,21}",t,"",t,t,
548076,t,t,t,t,t,t,"","2016-01-30 08:43:35",,,t,"{10,13,20,21}",t,"",t,t,
2835954,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
874667,t,t,t,t,t,t,"","2016-01-30 23:34:09",,t,t,"{10,13,20,21}",t,"",t,t,
3015974,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
351180,t,t,t,t,t,t,"","2016-02-01 03:46:22",,,t,"{10,13,16,17,18,20,21}",t,"{2017}",t,t,t
564136,t,t,t,t,t,t,"","2016-02-01 08:53:30",,,t,"{10,13,20,21}",t,"{2017}",t,t,
2887140,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
572096,t,f,f,f,f,f,"","2016-01-29 00:31:26",,,t,"{10,13,20,21}",t,"",t,t,
2956651,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
3294752,t,t,t,t,t,t,"","",,,t,"{18}",t,"",t,t,
3245969,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3021553,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3074298,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2992883,t,t,t,t,t,t,"","",,,t,"{20}",t,"",t,t,t
2696179,t,t,t,t,t,t,"","",,,t,"{13,20,21}",t,"{2016}",t,t,
3133719,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3334673,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
2934035,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
3130778,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
990165,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"",t,t,
3071266,t,t,t,t,t,t,"","",,,t,"{17,18,20,21}",t,"",t,t,
3327836,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
271533,t,t,t,t,t,t,"","2016-02-01 06:15:42",,,t,"{10,13,20,21}",t,"{2017}",t,t,
3006625,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2708054,t,t,t,t,t,t,"","",,,t,"",t,"{2016}",t,t,
3252986,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2927012,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
321578,t,t,t,t,t,t,"","2015-11-09 09:40:06",,,t,"{10,13,18,20,21}",t,"{2017}",t,t,
3326843,t,t,t,t,t,t,"","",,,t,"{18,21}",t,"",t,t,
2594237,t,t,t,t,t,t,"","",,,t,"{10,13,18,20,21}",t,"",t,t,
3381969,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2415334,t,t,t,t,t,t,"","",,,t,"{10,13,20,21}",t,"{2017}",t,t,t
3269240,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
3041809,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
3049679,t,t,t,t,t,t,"","",,,t,"{16,17,18,20,21}",t,"{2017}",t,t,t
200827,t,t,t,t,t,t,"","2016-02-01 06:55:46",,,t,"{10,13,16,17,18,20,21}",t,"{2017}",t,t,
2254938,f,f,f,f,f,f,"","",,t,t,"{10,13,20,21}",t,"{2017}",t,t,
2613067,t,t,t,t,t,t,"","",,,t,"{10,13}",t,"",t,t,t
2542352,t,t,t,t,t,t,"","",,,t,"{10,13,18,20,21}",t,"{2017}",t,t,
3250631,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2843317,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"{2017}",t,t,
3064920,t,t,t,t,t,t,"","",,,t,"{17,18,20,21}",t,"",t,t,
2157250,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"{2017}",t,t,
2994459,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
2825440,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
2677980,t,t,t,t,t,t,"","",,,t,"{13,16,17,18,20,21}",t,"",t,t,t
3070735,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3166600,t,t,t,t,t,t,"","",,,t,"{18,21}",t,"",t,t,
3025058,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3069254,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2006458,t,t,t,t,t,t,"","",,t,t,"{7,10,13,16,17,18,20,21}",t,"",t,t,
2829018,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2016}",t,t,
2785348,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"{2016}",t,t,
3258731,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,t
3226886,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,t
2522229,t,t,t,t,t,t,"","",,,t,"{10,13,20,21}",t,"",t,t,
2978979,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
2983999,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3304267,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
3161865,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3042073,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2929085,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
3264686,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3114540,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3224228,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3261453,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2861110,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3034723,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
511942,t,t,t,t,t,t,"","2016-02-01 04:30:03",,,t,"{18}",t,"",t,t,
3377076,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3383599,t,t,t,t,t,t,"","",,,t,"{18}",t,"",t,t,
3115943,t,t,t,f,f,t,"","",,,t,"{20,18,21}",t,"{2017}",f,f,
2933756,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
137951,t,f,f,f,f,f,"","2016-02-01 04:17:01",,,f,"{10,13,16,17,18,20,21}",f,"",f,f,
3057975,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
263413,t,t,t,t,t,t,"","2016-02-01 05:52:25",,,t,"{10,13,20,21}",t,"",t,t,t
2979947,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3007792,t,t,t,t,t,t,"","",,,t,"{16,17,18,20,21}",t,"",t,t,
2954932,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
2951564,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
2111385,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"{2017}",t,t,
3369952,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
874181,t,t,f,f,t,t,"","2016-01-31 11:43:37",,t,t,"{10,13,20,21}",t,"",t,t,
2724757,t,t,t,t,t,t,"","",,,t,"{13,2016}",t,"{2016}",t,t,
647858,t,t,t,t,t,t,"","2016-01-29 04:07:59",,t,t,"{13}",t,"",t,t,
3289558,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
3054142,t,t,t,t,t,t,"","",,,t,"{16,17,18,20}",t,"",t,t,
2307068,t,t,t,t,t,t,"","",t,t,t,"{13,16,17,18,20,21}",t,"{2016}",t,t,t
3381667,t,t,t,t,t,t,"","",,,t,"{18}",t,"",t,t,
2998523,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2945094,t,t,t,t,t,t,"","",,,t,"{16,17,18,20,21}",t,"{2017}",t,t,
2937799,t,t,t,t,t,t,"","",,,t,"{16,17,18,20,21}",t,"",t,t,
3038235,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2335572,t,t,t,t,t,t,"","",t,t,t,"{13,20,21}",t,"{2017}",t,t,
3233050,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2869843,t,t,t,f,f,f,"","",,,t,"{16,17,18,20,21}",t,"{2017}",f,t,
3055682,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2955779,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
3249449,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3074210,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
3138795,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"{2017}",t,t,
2981984,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3215458,t,t,t,t,t,t,"","",,,t,"{18}",t,"",t,t,
3089665,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
3007140,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2993213,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2009082,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"{2017}",t,f,
3033910,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,t
3027287,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3070381,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2937379,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
3071141,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2980043,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
3093477,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3079580,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"{2017}",t,t,
2246216,t,t,t,t,t,t,"","",t,t,t,"{13,16,17,18,20,21}",t,"",t,t,
3153461,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
199790,t,t,t,t,t,t,"","2016-02-01 07:11:45",,,t,"{10,13,20,21}",t,"",t,t,
2948858,t,t,t,t,t,t,"","",,,t,"{16,17,18,20,21}",t,"",t,t,
3327980,t,t,t,t,t,t,"","",,,t,"{18,21}",t,"",t,t,
3264218,t,t,t,t,t,t,"","",,,t,"{20}",t,"",t,t,
2880424,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"{2017}",t,t,t
2418290,t,f,f,f,f,f,"","",,,f,"{10,13,16,17,18,20,21}",f,"{2017}",f,f,
650639,t,t,t,t,t,t,"","2016-02-01 07:07:40",,t,t,"{10,13,16,17,18,20,21}",t,"{2016}",t,t,
2769909,t,t,t,t,t,t,"","",,,t,"{16,17,18,20,21}",t,"{2016}",t,t,t
3253287,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,t
322353,t,t,t,t,t,t,"","2016-01-31 14:09:33",,,t,"{10,13,20,21}",t,"",t,t,
2290595,t,t,t,t,t,t,"","",t,t,t,"{13,21}",t,"",t,t,
784363,t,t,t,t,t,t,"","2016-02-01 04:04:19",,t,t,"{10,13,16,17,18,20,21}",t,"{2017}",t,t,
3333629,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
2906990,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3217975,t,f,f,f,f,f,"","",,,f,"{20,21}",f,"",f,f,
1055471,t,f,f,f,f,f,"","",,t,t,"{10,13,16,17,18,20,21}",t,"",t,t,
2218549,t,t,t,t,t,t,"","",t,t,t,"{13,16,17,18,20,21}",t,"{2017}",t,t,
2995390,t,t,t,t,t,t,"","",,,t,"{20}",t,"{2017}",t,t,t
3352248,t,t,t,t,t,t,"","",,t,t,"{18}",t,"",t,t,
1092754,t,t,t,t,t,t,"","",,t,t,"",t,"",t,t,
2999551,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
159668,t,t,t,t,t,t,"","2016-02-01 03:17:14",,,t,"{10,13,20,21}",t,"",t,t,
3100018,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3018266,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2879638,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,t
3037657,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
405990,t,t,t,t,t,t,"","2016-02-01 03:20:44",,,t,"{10,13,20,21}",t,"",t,t,
3330249,t,t,t,t,t,t,"","",,,t,"{18,21}",t,"",t,t,
670056,t,t,t,t,t,t,"","2016-02-01 02:22:40",,t,t,"{21}",t,"",t,t,
3273427,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
3285132,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3376865,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2915783,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
2848539,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"{2016}",t,t,
2218449,t,t,t,t,t,t,"","",t,t,t,"{13,16,17,18,20,21}",t,"",t,t,
2212556,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"",t,t,
2489713,t,t,t,t,t,t,"","",,,t,"{10,13,20,21}",t,"",t,t,
2599021,t,t,t,t,t,t,"","",,,t,"{13,18,21}",t,"",t,t,
3212384,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3256654,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
629807,t,t,t,t,t,t,"","2016-01-23 11:41:35",,t,t,"",t,"",t,t,
3228446,t,t,t,t,t,t,"","",,,t,"{18}",t,"",t,t,
2592305,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
2993743,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
3355870,t,t,t,t,t,t,"","",,t,t,"{18,21}",t,"",t,t,
2965819,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
2318965,t,t,t,t,t,t,"","",t,t,t,"{13}",t,"",t,t,
2860218,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3034255,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
3060483,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
2962164,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
3061433,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3037548,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3341588,t,t,t,t,t,t,"","",,,t,"{18,21}",t,"",t,t,
3254632,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2696869,t,f,f,f,f,t,"","",,,t,"{13,18,20,21}",t,"",t,t,
148725,t,t,t,t,t,t,"","2016-01-31 09:50:47",,,t,"{10,13,20,21}",t,"",t,t,
103771,t,t,t,t,t,t,"","2016-02-01 10:14:24",,,t,"{10,13,20,21}",t,"",t,t,
926523,t,t,t,t,t,t,"","",,t,t,"{10,13,18,20,21}",t,"{2017}",t,t,t
3323023,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2511721,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3285166,t,t,t,t,t,t,"","",,,t,"{18,21}",t,"",t,t,
2904512,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3036488,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3110637,t,t,t,t,t,t,"","",,,t,"{20}",t,"{2017}",t,t,
2967715,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
54362,t,t,t,t,t,t,"","2016-02-01 06:49:43",,,t,"{10,13,16,17,18,20,21}",t,"",t,t,
372539,t,t,t,t,t,t,"","2016-02-01 04:25:14",,,t,"{10,13,16,17,18,20,21}",t,"{2017}",t,t,t
213461,t,t,t,t,t,t,"","2016-02-01 03:57:06",,,t,"{10,13,20,21}",t,"",t,t,t
631272,t,t,t,t,t,t,"","2016-02-01 04:25:28",,t,t,"{10,13,20,21}",t,"",t,t,
425447,t,t,t,t,t,t,"","2016-02-01 03:51:32",,,t,"",t,"",t,t,
3041561,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3351144,t,t,t,t,t,t,"","",,t,t,"",t,"",t,t,
2473678,t,t,t,f,f,t,"","",,,t,"",t,"",t,t,
162405,t,t,t,t,t,t,"","2016-02-01 06:43:37",,,t,"{10,13,20,21}",t,"",t,t,
563122,t,t,t,t,t,t,"","2016-02-01 07:27:23",,,t,"{10,13,16,17,18,20,21}",t,"",t,t,
988738,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"",t,t,
2448962,t,t,t,t,t,t,"","",,,t,"{20}",t,"{2017}",t,t,
3284076,t,t,t,t,t,t,"","",,,t,"{18,21}",t,"",t,t,
3060361,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3026608,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3219290,f,f,f,f,f,f,"","",,,f,"{20,21}",f,"",f,f,
2862536,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3070594,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2760854,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2016}",t,t,
3373135,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3016711,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2645446,t,t,t,t,t,t,"2016-11-01 18:00:06.483887","",,,t,"{13,20,21}",t,"{2017}",t,t,
2853528,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2747192,t,t,t,t,t,t,"","",,,t,"{13,18,20,21}",t,"",t,t,
3176786,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
2803478,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2016}",t,t,
2408458,t,t,t,t,t,t,"","",,,t,"{10,13,20,21}",t,"",t,t,
3121956,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
2397497,t,t,t,t,t,t,"","",,,t,"{10,13,18,20,21}",t,"{2017}",t,t,t
244304,t,t,t,t,t,t,"","2015-06-17 06:54:31",,,t,"{10,13,20,21}",t,"{2017}",t,t,
2904341,t,t,t,t,t,t,"","",,,t,"{20}",t,"{2017}",t,t,
3078169,t,t,t,t,t,t,"","",,,t,"{17,18,20,21}",t,"",t,t,
3139418,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
3392690,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3028553,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3230914,t,t,t,t,t,t,"","",,,t,"{20}",t,"",t,t,
3113789,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
2242973,t,f,f,f,f,f,"","",t,t,f,"{13,20,21}",f,"{2017}",t,t,
2670517,t,t,t,t,t,t,"","",,,t,"{13,20,21}",t,"",t,t,
2644386,t,f,f,f,t,t,"","",,,t,"{13,20,21}",t,"{2016}",t,t,
2380663,t,t,t,t,t,t,"","",,,t,"{10,13,20,21}",t,"",t,t,
2951196,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,t
2816166,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2904365,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,t
2450831,t,t,t,t,t,t,"","",,,t,"{10,13,20,21}",t,"",t,t,t
2195765,t,t,t,t,t,t,"","",,t,t,"{10,13,18,20,21}",t,"{2017}",t,t,t
3021985,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
3087998,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
2039176,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"{2017}",t,t,
2996837,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
2968624,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
3380155,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
199501,t,t,t,t,t,t,"","2016-02-01 07:38:51",,,t,"",t,"",t,t,
3031004,t,t,t,t,t,t,"","",,,t,"{16,17,18,20,21}",t,"",t,t,
2302850,t,t,t,t,t,t,"","",t,t,t,"{13,16,17,18,20,21}",t,"{2016}",t,t,t
3142136,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
660457,t,t,t,t,t,t,"","2016-02-01 03:14:25",,t,t,"{10,13,16,17,18,20,21}",t,"",t,t,
2803074,t,f,f,f,f,f,"","",,,f,"{20,21}",f,"",f,f,
2990145,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2317969,t,f,f,f,f,f,"","",,t,f,"{10,13,20,21}",f,"{2016}",f,t,
286248,t,t,t,t,t,t,"","2016-01-31 01:32:34",,,t,"{10,13,20,21}",t,"{2017}",t,t,
2970491,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
3285689,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
2506913,t,t,t,t,t,t,"","",,,t,"{10,13,20,21}",t,"",t,t,
427316,t,t,t,t,t,t,"","2016-01-28 22:50:32",,,t,"{10,20,21}",t,"{2017}",t,t,
3366433,f,t,t,t,f,t,"","",,,t,"{18}",t,"",f,t,
2980136,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
3028834,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3175594,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
3202661,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",f,f,
3376667,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2677926,f,f,f,f,f,f,"","",,,f,"{13,18,20,21}",f,"{2016}",f,t,t
2328738,f,t,t,t,t,t,"","",,t,t,"{10,11,13,20,21}",t,"{2017}",t,t,
3324522,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2329567,t,t,t,t,t,t,"","",t,t,t,"{13,20,21}",t,"{2017}",t,t,
2947299,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2931607,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
3214608,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
2929779,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2756937,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
263036,t,t,t,t,t,t,"","2016-02-01 07:37:53",,,t,"{10,13,20,21}",t,"",t,t,
3064629,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
2832181,t,t,t,t,t,t,"","",,,t,"{17,18,20,21}",t,"{2017}",t,t,
3080048,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2179878,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"{2017}",t,t,
3204824,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2998411,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"{2017}",t,t,
2515284,t,t,t,t,t,t,"","",,,t,"{10,13,20,21}",t,"",t,t,
2958072,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
2508227,t,t,t,t,t,t,"","",,,t,"{10,13,20,21}",t,"",t,t,
191891,t,f,f,f,t,t,"","2016-02-01 06:38:06",,,t,"{10,13,20,21}",t,"{2016}",t,t,t
2951559,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3255423,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2914328,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,t
3392442,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
971098,t,t,t,t,t,t,"","",,t,t,"{10,13,18,20,21}",t,"",t,t,
2810589,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,t
3163847,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3116300,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2477933,t,t,t,t,t,t,"","",,,t,"{10,13,20}",t,"{2017}",t,t,
2678359,t,f,f,f,f,f,"","",,,f,"{13,16,17,18,20,21}",t,"",t,t,
3037937,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2761401,t,t,t,t,t,t,"","",,,t,"{16,17,18,20,21}",t,"",t,t,
3327388,t,t,t,t,t,t,"","",,,t,"{18,21}",t,"{2017}",t,t,
920936,t,t,t,t,t,t,"","",,t,t,"{10,13}",t,"",t,t,
3131427,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
182325,t,t,t,t,t,t,"","2016-02-01 04:08:14",,,t,"{10,13,16,17,18,20,21}",t,"",t,t,
3324286,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
154430,t,t,t,t,t,t,"","2016-02-01 10:13:31",,,t,"{10,13,20,21}",t,"",t,t,
2885676,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
3272082,t,t,t,t,t,t,"","",,,t,"{18,21}",t,"",t,t,
2163522,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"",t,t,
2728123,f,f,f,f,f,f,"","",,,f,"{13,20,18,21}",f,"{2017}",f,f,
3013921,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3120208,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3289105,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
2279274,t,t,t,t,t,t,"","",t,t,t,"{13,20,21}",t,"{2017}",t,t,
3283653,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
3252322,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
977308,t,t,t,t,t,t,"","",,t,t,"{18}",t,"",t,t,
2477364,t,t,t,t,t,t,"2016-11-01 15:35:48.947498","",,,t,"{10,13,20,21}",t,"",t,t,
3034885,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3166184,t,f,f,f,f,f,"","",,,f,"{20,21}",f,"",f,f,
595850,t,t,t,t,t,t,"","2016-02-01 06:10:29",,,t,"{10,13,18,20,21}",t,"",t,t,
2780272,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3293143,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
2121339,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"",t,t,
1024187,t,t,t,t,t,t,"","",,t,t,"{20,21}",t,"",t,t,
2972757,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
2057677,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"{2017}",t,t,
2746800,t,t,t,t,t,t,"","",,,t,"{13,18,20,21}",t,"{2017}",t,t,
3088924,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
167583,t,t,t,t,t,t,"","2016-02-01 05:33:12",,,t,"{10,13,20,21}",t,"",t,t,
